customer_id,customer_age,customer_region,customer_tenure_months,order_id,order_value,items_quantity,discount_value,payment_installments,delivery_time_days,delivery_delay_days,freight_value,delivery_attempts,customer_service_contacts,resolution_time_days,nps_score,repeat_purchase_30d,complaints_count,csat_internal_score,categoria_nps,log_order_value,log_discount_value,houve_recompra_30d
1119,58,Centro-Oeste,4,51119,490.48000000000002,5,37.289999999999999,6,14,2,20.27,3,4,7,1.1000000000000001,0,8,0,detrator,6.1974212469993706,3.6451887654892032,0
1120,39,Nordeste,111,51120,491.87,3,34.409999999999997,5,11,3,27.469999999999999,2,0,6,0.40000000000000002,0,3,2.8999999999999999,detrator,6.2002454475863553,3.5669942661238121,0
1121,38,Sudeste,9,51121,767.45000000000005,1,18.129999999999999,1,12,3,11.67,1,4,4,2.5,0,8,0.80000000000000004,detrator,6.6443754990533215,2.9512577834521614,0
1122,22,Sudeste,73,51122,115.89,4,14.699999999999999,3,4,0,40.090000000000003,3,3,3,4,0,4,5.4000000000000004,detrator,4.7612333216196792,2.7536607123542622,0
1123,62,Sudeste,78,51123,619.85000000000002,6,14.220000000000001,9,5,3,72.670000000000002,3,3,10,3.6000000000000001,0,7,0,detrator,6.4310895068628513,2.7226103524335397,0
1124,66,Sudeste,78,51124,346.64999999999998,5,50.020000000000003,10,10,2,59.57,2,0,4,6.5,0,2,4.4000000000000004,detrator,5.851196226545027,3.9322177127136655,0
1125,49,Centro-Oeste,46,51125,121.59,2,6.0800000000000001,8,13,2,42.140000000000001,3,0,1,7.5,0,3,6.4000000000000004,neutro,4.808845454106903,1.9572739077056285,0
1126,18,Norte,107,51126,394.49000000000001,3,36.810000000000002,2,7,2,28.609999999999999,3,1,3,7.2999999999999998,0,3,4.7999999999999998,neutro,5.9801255024379882,3.6325736179028416,0
1127,37,Sudeste,103,51127,281.19999999999999,1,4.7000000000000002,10,13,4,30.550000000000001,3,1,7,3.5,0,3,0.90000000000000002,detrator,5.6426160394187139,1.7404661748405044,0
1128,45,Sul,27,51128,700.58000000000004,6,57.289999999999999,1,13,0,6.7699999999999996,3,1,2,9.8000000000000007,1,2,8.0999999999999996,promotor,6.553334934380282,4.0654305520574585,1
1129,61,Sudeste,55,51129,816.09000000000003,3,14.98,11,3,3,49.609999999999999,2,3,5,2.5,0,5,0.29999999999999999,detrator,6.70574924791166,2.7713379403381286,0
1130,65,Sul,83,51130,397.14999999999998,5,6.0800000000000001,11,7,1,39.490000000000002,2,0,5,8.5999999999999996,1,2,5.5,neutro,5.9868288187034535,1.9572739077056285,1
1131,54,Sul,95,51131,381.97000000000003,1,55.390000000000001,9,6,1,50.439999999999998,1,0,5,5.5,0,4,5.7000000000000002,detrator,5.9479566571310478,4.0322918378190904,0
1132,29,Norte,110,51132,410.45999999999998,2,7.8899999999999997,11,7,1,56.659999999999997,2,2,8,5,0,4,2.1000000000000001,detrator,6.0197118100460845,2.1849270495258133,0
1133,35,Sudeste,2,51133,288.05000000000001,4,6.0099999999999998,2,3,2,51.079999999999998,2,3,4,1.5,0,6,2.7999999999999998,detrator,5.6665996835284851,1.9473377010464987,0
1134,62,Nordeste,8,51134,866.53999999999996,5,67.549999999999997,1,13,2,42.329999999999998,2,2,0,6.2999999999999998,0,4,6.9000000000000004,detrator,6.7656616202680899,4.2275634060083229,0
1135,68,Norte,70,51135,161.53999999999999,5,3.2799999999999998,2,11,3,52.240000000000002,2,3,3,0.5,0,7,1.6000000000000001,detrator,5.090924125325059,1.4539530095937054,0
1136,67,Centro-Oeste,50,51136,288.97000000000003,1,0.56000000000000005,5,6,1,34.25,3,0,6,4,0,3,4.7000000000000002,detrator,5.6697774693535159,0.44468582126144574,0
1137,22,Sul,103,51137,72.670000000000002,3,20.239999999999998,5,2,2,43.210000000000001,2,3,0,4.5,0,7,4,detrator,4.2995956606947221,3.0558861963737378,0
1138,48,Sudeste,77,51138,297.58999999999997,6,18.859999999999999,9,14,3,33.460000000000001,2,1,5,5.7000000000000002,0,3,1.2,detrator,5.6990713949260821,2.9887076586170265,0
1139,19,Sul,20,51139,357.92000000000002,6,0.23999999999999999,10,10,2,45.670000000000002,3,1,11,6.7999999999999998,0,4,0,detrator,5.8830995224298572,0.21511137961694549,0
1140,62,Nordeste,27,51140,122.62,4,13.34,6,7,3,38.979999999999997,1,0,11,1.1000000000000001,0,2,0.20000000000000001,detrator,4.8172123442311277,2.6630528351714742,0
1141,26,Centro-Oeste,117,51141,649.44000000000005,3,4.71,7,2,2,42.079999999999998,1,1,11,5.2999999999999998,0,3,0,detrator,6.4776490569575218,1.7422190236679187,0
1142,19,Sudeste,44,51142,608.86000000000001,5,31.550000000000001,10,5,4,25.960000000000001,2,1,10,2.8999999999999999,0,3,0,detrator,6.4132294226295992,3.4827773686545784,0
1143,35,Sudeste,11,51143,100.27,5,48.119999999999997,9,11,6,38.869999999999997,1,2,6,0,0,4,0,detrator,4.6177902173441936,3.8942662838388871,0
1144,52,Nordeste,83,51144,1474.9200000000001,6,25.219999999999999,8,8,1,41.479999999999997,2,1,11,6.5999999999999996,0,2,1.8999999999999999,detrator,7.2970368031495099,3.2665224783355535,0
1145,61,Sul,66,51145,225.28999999999999,6,24.510000000000002,2,5,0,40.579999999999998,2,0,0,9.4000000000000004,1,2,10,promotor,5.4218173625336492,3.2390705321537201,1
1146,42,Sudeste,1,51146,698.97000000000003,4,77.980000000000004,9,13,0,41.100000000000001,2,1,11,4,0,2,1.8,detrator,6.5510374769821542,4.3691946558585038,0
1147,33,Norte,71,51147,471.22000000000003,2,52.509999999999998,4,11,1,31.940000000000001,3,0,1,2.8999999999999999,0,2,7.2999999999999998,detrator,6.1574449786888179,3.9798685523232131,0
1148,58,Sul,45,51148,575.72000000000003,4,104.89,3,14,0,37.469999999999999,3,2,11,7,0,2,1.5,neutro,6.3573568800963232,4.6624008194423627,0
1149,61,Norte,23,51149,334.37,1,39.93,2,4,2,10,2,0,8,3.2000000000000002,0,2,3.5,detrator,5.8152343999503442,3.7118632905043114,0
1150,63,Centro-Oeste,102,51150,147.80000000000001,6,12.51,3,13,3,26.469999999999999,1,0,7,2.1000000000000001,0,3,2.5,detrator,5.002603122398992,2.6034301519721073,0
1151,37,Centro-Oeste,21,51151,465.88999999999999,5,52.43,6,6,1,41.310000000000002,2,0,0,7.7000000000000002,0,4,9.3000000000000007,neutro,6.1460936838850282,3.97837238596968,0
1152,21,Sul,118,51152,662.69000000000005,4,42.109999999999999,7,12,3,42.969999999999999,2,0,3,5,0,2,4.4000000000000004,detrator,6.4978151729900047,3.7637549887590431,0
1153,49,Sul,31,51153,623.73000000000002,4,45.520000000000003,8,6,4,42.969999999999999,2,1,10,6.0999999999999996,0,4,0,detrator,6.4373195563975187,3.8398823276504639,0
1154,69,Norte,24,51154,168.78,5,38.130000000000003,10,8,1,58.82,2,0,11,7.5999999999999996,0,2,1.7,neutro,5.1345034813098218,3.6668894362223212,0
1155,37,Norte,114,51155,168.86000000000001,1,49.219999999999999,1,4,1,62.68,2,3,11,4.5,0,5,0,detrator,5.1349745683518631,3.916413353729439,0
1156,56,Norte,24,51156,789.14999999999998,6,7.9699999999999998,11,12,2,38.520000000000003,3,2,4,4.4000000000000004,0,4,3.5,detrator,6.6722228008551125,2.1938856760707046,0
1157,32,Norte,20,51157,168.52000000000001,3,2.8999999999999999,2,7,0,35.219999999999999,2,3,11,3.5,0,4,0,detrator,5.1329709139600439,1.3609765531356006,0
1158,35,Centro-Oeste,102,51158,129.34999999999999,3,31.879999999999999,7,13,1,52.399999999999999,2,0,4,3.3999999999999999,0,4,5.5,detrator,4.8702231403795109,3.492864570187979,0
1159,24,Nordeste,33,51159,267.52999999999997,1,25.329999999999998,3,5,1,44.469999999999999,1,0,11,5.2999999999999998,0,2,2.7000000000000002,detrator,5.5929626395509571,3.270708973508218,0
1160,20,Centro-Oeste,15,51160,529.48000000000002,4,19.48,5,8,3,44.32,1,1,4,3.1000000000000001,0,7,3.1000000000000001,detrator,6.2737822570606125,3.0194488001713071,0
1161,25,Sudeste,77,51161,342.43000000000001,3,29.84,10,10,0,30.850000000000001,1,2,10,4.2000000000000002,0,4,2.8999999999999999,detrator,5.8389833063249101,3.4288125486951286,0
1162,46,Centro-Oeste,115,51162,770.46000000000004,6,38.039999999999999,8,8,2,32.270000000000003,2,1,8,6.4000000000000004,0,4,2.3999999999999999,detrator,6.6482848234079119,3.6645867615448919,0
1163,25,Centro-Oeste,42,51163,161.36000000000001,4,17.760000000000002,3,7,3,34.630000000000003,2,3,6,6,0,4,0,detrator,5.0898160919706967,2.9317269435780786,0
1164,18,Centro-Oeste,24,51164,633.65999999999997,1,37.909999999999997,11,12,3,49.090000000000003,3,3,0,1.3999999999999999,0,6,4,detrator,6.4530894224263511,3.6612512869964622,0
1165,60,Centro-Oeste,66,51165,457.41000000000003,2,13.06,1,12,1,43.189999999999998,1,0,5,7.2999999999999998,0,3,5.5,neutro,6.127763980171312,2.6433338863825186,0
1166,38,Sul,116,51166,115.53,6,0.75,11,11,2,23.550000000000001,2,0,11,1.8999999999999999,0,4,0.80000000000000004,detrator,4.7581487505851721,0.55961578793542266,0
1167,56,Centro-Oeste,46,51167,104.06999999999999,2,17.140000000000001,3,4,3,24.670000000000002,3,0,8,2.3999999999999999,0,3,1.8,detrator,4.6546267947006834,2.8981194446869907,0
1168,62,Sudeste,80,51168,489.05000000000001,4,89.590000000000003,2,14,1,49.710000000000001,3,2,2,5.2999999999999998,0,5,6.5,detrator,6.1945074267151892,4.5063438316811961,0
1169,19,Sul,7,51169,480.56999999999999,4,1.4099999999999999,9,9,2,24.390000000000001,2,0,10,6.2999999999999998,0,3,0.40000000000000002,detrator,6.1770515996955577,0.87962674750256364,0
1170,51,Sul,108,51170,142.86000000000001,3,28.300000000000001,4,13,0,58.159999999999997,1,2,3,3.2999999999999998,0,4,6.5999999999999996,detrator,4.9688406044392099,3.3775875160230218,0
1171,38,Sul,117,51171,184.41999999999999,2,21.940000000000001,5,7,2,43.18,3,1,1,5.7000000000000002,0,5,5.7000000000000002,detrator,5.2226235221788366,3.1328821117012247,0
1172,65,Sudeste,81,51172,212.06,2,20.219999999999999,4,14,1,23.25,2,1,6,6.7000000000000002,0,2,4,detrator,5.3615738161830517,3.0549441331858369,0
1173,50,Sul,8,51173,124.93000000000001,3,26.82,6,5,5,60.229999999999997,1,2,2,0.20000000000000001,0,5,1.8,detrator,4.8357261970177552,3.325755186495297,0
1174,56,Centro-Oeste,1,51174,465.64999999999998,4,20.190000000000001,6,14,1,33.409999999999997,2,2,2,5.5,0,4,5.5999999999999996,detrator,6.1455795120117553,3.0535293722802077,0
1175,57,Nordeste,98,51175,378.25999999999999,2,22.809999999999999,6,3,4,44.840000000000003,2,1,11,0,0,3,0,detrator,5.9382219857122625,3.1701056604987712,0
1176,24,Sudeste,1,51176,539.01999999999998,6,16.34,1,14,2,44.909999999999997,1,1,9,4.5999999999999996,0,4,1.3,detrator,6.2916061759095028,2.8530159713523959,0
1177,32,Centro-Oeste,90,51177,357.30000000000001,3,3.7000000000000002,10,9,4,42.530000000000001,1,0,3,2.3999999999999999,0,3,2.7000000000000002,detrator,5.8813706243109083,1.547562508716013,0
1178,26,Norte,114,51178,289.44999999999999,3,7.0899999999999999,5,6,2,35.549999999999997,3,1,3,1.6000000000000001,0,4,4.2000000000000002,detrator,5.6714314444385412,2.0906287310704004,0
1179,47,Sul,106,51179,680.72000000000003,5,21.68,7,4,2,43,1,2,3,1.5,0,4,4,detrator,6.5246190163570361,3.1214834788595511,0
1180,61,Nordeste,84,51180,83.920000000000002,4,14.199999999999999,8,4,4,40.020000000000003,2,1,11,0.80000000000000004,0,5,0,detrator,4.4417096368350553,2.7212954278522306,0
1181,68,Norte,88,51181,134.80000000000001,3,19.030000000000001,3,6,1,51.210000000000001,1,0,3,8.4000000000000004,1,1,6.7999999999999998,neutro,4.9111832151245958,2.9972311496777269,1
1182,34,Norte,18,51182,256.38,4,22.469999999999999,6,10,2,3.5499999999999998,1,2,10,4.7000000000000002,0,4,0.59999999999999998,detrator,5.5505535920655191,3.1557230098629319,0
1183,55,Norte,4,51183,714.48000000000002,4,29.190000000000001,1,7,1,70.640000000000001,2,1,0,7.5999999999999996,0,3,8.5999999999999996,neutro,6.5729536461250451,3.4075107437187473,0
1184,58,Norte,107,51184,426.26999999999998,5,2.5499999999999998,7,11,3,54.329999999999998,3,4,10,0,0,8,0,detrator,6.057416131900685,1.2669476034873244,0
1185,56,Norte,111,51185,421.79000000000002,5,23.640000000000001,3,3,1,26.52,3,1,6,2.6000000000000001,0,4,2.7999999999999998,detrator,6.0468756018715295,3.2043711386653189,0
1186,65,Norte,82,51186,534.72000000000003,3,7.5300000000000002,5,5,1,54.619999999999997,2,1,7,10,1,2,4.0999999999999996,promotor,6.2836116365189216,2.1435893615035879,1
1187,38,Norte,47,51187,446.75999999999999,4,11.34,5,11,3,58.5,2,3,1,0,0,8,2,detrator,6.1042573745831037,2.5128460184772416,0
1188,20,Sul,118,51188,96.700000000000003,6,51.719999999999999,4,6,2,32.600000000000001,3,3,4,1.8999999999999999,0,7,2.2999999999999998,detrator,4.5819015590487373,3.9649948901942516,0
1189,54,Nordeste,109,51189,694.73000000000002,2,6.0800000000000001,10,9,4,40.840000000000003,3,3,8,4.2000000000000002,0,7,0,detrator,6.5449616540352276,1.9572739077056285,0
1190,34,Norte,66,51190,407.43000000000001,3,3.6200000000000001,4,2,2,46.359999999999999,1,5,9,0.40000000000000002,0,7,0,detrator,6.0123205409873597,1.5303947050936475,0
1191,34,Norte,95,51191,172,4,14.710000000000001,10,2,4,24.84,2,2,4,3.7000000000000002,0,4,0.59999999999999998,detrator,5.1532915944977793,2.7542974522675299,0
1192,28,Sul,82,51192,289.10000000000002,1,36.659999999999997,6,6,2,37.600000000000001,2,1,2,6.7999999999999998,0,3,5.4000000000000004,detrator,5.6702256911273583,3.6285985232290061,0
1193,27,Sul,17,51193,194.66999999999999,6,10.81,3,9,1,19.84,2,0,8,7.5,0,4,2,neutro,5.2764295667900072,2.4689466302092709,0
1194,18,Sul,50,51194,309.37,2,40.600000000000001,10,8,1,52.170000000000002,3,3,2,10,1,4,4.9000000000000004,promotor,5.7377651341536655,3.7281001672672178,1
1195,27,Norte,62,51195,1103.6300000000001,6,0.88,10,7,2,59.329999999999998,1,2,8,3.7000000000000002,0,4,0.5,detrator,7.0072657162509184,0.63127177684185787,0
1196,42,Nordeste,27,51196,675.25999999999999,6,28.5,2,7,1,24.719999999999999,3,1,2,7.7000000000000002,0,4,5.7999999999999998,neutro,6.5165776174820422,3.3843902633457743,0
1197,33,Sul,30,51197,282.37,3,19.219999999999999,8,11,1,45.100000000000001,1,3,7,8.0999999999999996,1,7,1.3,neutro,5.6467534642079782,3.0066722135923252,1
1198,55,Nordeste,12,51198,92.680000000000007,6,40.409999999999997,9,13,3,27.73,1,2,1,0,0,6,4.2999999999999998,detrator,4.5398847192894616,3.7235223975574758,0
1199,49,Sul,53,51199,1009.83,3,8.9199999999999999,5,4,2,55.149999999999999,3,0,7,7.2999999999999998,0,1,3,neutro,6.9185270545354252,2.2945529212967815,0
1200,69,Sudeste,73,51200,483.66000000000003,2,20.82,10,3,3,39.079999999999998,3,1,7,2.1000000000000001,0,5,0.69999999999999996,detrator,6.1834476141725681,3.0828269804049246,0
1201,42,Nordeste,48,51201,1169.02,5,0.13,1,13,3,54.990000000000002,1,2,10,2.5,0,4,0,detrator,7.0647761216627947,0.12221763272424921,0
1202,30,Norte,13,51202,572.35000000000002,2,34.020000000000003,9,7,4,26.960000000000001,2,1,7,0.59999999999999998,0,3,0.20000000000000001,detrator,6.3514963504843136,3.5559193268577061,0
1203,60,Sul,108,51203,147.50999999999999,3,15.49,2,11,4,55.969999999999999,2,1,3,1.8,0,4,3.1000000000000001,detrator,5.0006522960428539,2.8027541365715076,0
1204,33,Sudeste,58,51204,274.13999999999999,5,12.82,4,14,2,40.75,1,0,2,6.4000000000000004,0,3,6.5999999999999996,detrator,5.6172800590328498,2.6261168183395238,0
1205,67,Sul,6,51205,752.20000000000005,2,86.400000000000006,5,13,4,37.270000000000003,1,2,1,4.5,0,4,3.2999999999999998,detrator,6.6243307967829974,4.4704952826614894,0
1206,58,Centro-Oeste,86,51206,1276.1300000000001,4,87.359999999999999,8,3,3,21.050000000000001,2,5,10,0,0,8,0,detrator,7.1523706519474786,4.4814193785519167,0
1207,37,Sudeste,61,51207,141.37,5,48.130000000000003,11,11,0,30.739999999999998,2,0,2,8.6999999999999993,1,0,8.0999999999999996,neutro,4.9584293026256541,3.8944698461805567,1
1208,45,Sudeste,65,51208,378.76999999999998,6,50.399999999999999,2,9,4,24.48,2,1,10,1.2,0,5,0,detrator,5.9395658063168462,3.9396381724611196,0
1209,25,Sudeste,22,51209,549.08000000000004,1,27.149999999999999,7,13,1,13.41,2,3,9,6.5999999999999996,0,5,0.69999999999999996,detrator,6.3100637221944842,3.3375473545856993,0
1210,48,Centro-Oeste,113,51210,592.69000000000005,4,38.789999999999999,9,4,0,37.25,2,1,2,5.5,0,3,7.7999999999999998,detrator,6.3863572976111112,3.6836156244388372,0
1211,45,Sudeste,60,51211,269.19,6,75.680000000000007,6,13,2,25.43,3,2,6,5.0999999999999996,0,6,3.6000000000000001,detrator,5.5991254152187233,4.3396409181774436,0
1212,46,Sul,75,51212,319.81,4,23.550000000000001,2,5,3,37.659999999999997,1,2,2,4.7000000000000002,0,4,2.3999999999999999,detrator,5.7708490475763456,3.2007118542405295,0
1213,59,Centro-Oeste,59,51213,191.56,1,2.9300000000000002,3,9,3,40.130000000000003,2,2,9,0.69999999999999996,0,8,0,detrator,5.2604077934748164,1.3686394258811698,0
1214,51,Sul,117,51214,274.64999999999998,3,15.970000000000001,1,6,3,39.409999999999997,1,0,5,5.2999999999999998,0,3,4,detrator,5.6191319450356927,2.8314470792461348,0
1215,54,Centro-Oeste,65,51215,600.72000000000003,3,11.789999999999999,11,11,1,48.420000000000002,1,4,9,3.3999999999999999,0,6,0,detrator,6.3997922208296227,2.5486636155907512,0
1216,59,Sudeste,9,51216,126.95999999999999,5,9.4199999999999999,5,2,2,36.170000000000002,2,1,4,1.8999999999999999,0,6,3.8999999999999999,detrator,4.8517177150813176,2.3437270363252209,0
1217,37,Centro-Oeste,41,51217,58.539999999999999,4,18.079999999999998,9,14,3,59.890000000000001,2,1,11,1.2,0,3,0,detrator,4.0866483555876307,2.9486406660201405,0
1218,22,Norte,84,51218,617.17999999999995,1,4.3700000000000001,5,6,4,31.010000000000002,3,0,9,4.5,0,3,0,detrator,6.4267796771850314,1.6808279085207734,0
1219,44,Sudeste,113,51219,537.11000000000001,2,7.9100000000000001,8,12,2,48,3,0,4,6,0,1,5.5,detrator,6.2880630002290321,2.187174241482718,0
1220,54,Sudeste,50,51220,402,5,2.0800000000000001,1,12,1,22.27,1,2,10,3.3999999999999999,0,5,0.69999999999999996,detrator,5.9989365619466826,1.1249295969854831,0
1221,54,Sul,77,51221,247.08000000000001,6,6.8300000000000001,3,12,3,50.979999999999997,1,0,9,5.7999999999999998,0,2,0.80000000000000004,detrator,5.5137512747921935,2.0579625100027119,0
1222,48,Norte,74,51222,315.47000000000003,5,11.57,6,5,4,15.390000000000001,1,2,3,0,0,8,2.7999999999999998,detrator,5.7572284503618274,2.5313130226021561,0
1223,50,Nordeste,108,51223,45.740000000000002,6,22.620000000000001,8,9,0,34.539999999999999,2,0,3,8.6999999999999993,1,1,7.4000000000000004,neutro,3.8446003291107118,3.1620938107692163,1
1224,65,Sudeste,113,51224,283.62,6,133.63999999999999,8,4,1,28.629999999999999,1,2,11,5.5,0,5,0,detrator,5.651154957255514,4.9026045498825503,0
1225,49,Sudeste,8,51225,350.64999999999998,4,29.649999999999999,9,14,1,42.950000000000003,3,4,8,2.7000000000000002,0,6,0,detrator,5.862636362754027,3.4226326623822203,0
1226,34,Norte,114,51226,782.52999999999997,1,39.609999999999999,10,12,4,38.270000000000003,1,1,10,3.2000000000000002,0,3,0,detrator,6.6638093507886333,3.7040143416982065,0
1227,60,Nordeste,41,51227,484.07999999999998,3,13.24,11,11,5,28.93,1,0,0,0.69999999999999996,0,2,4.5999999999999996,detrator,6.1843138257885908,2.6560549059838299,0
1228,40,Nordeste,88,51228,526.17999999999995,6,19.120000000000001,2,9,2,46.659999999999997,3,1,3,6.0999999999999996,0,3,4.5999999999999996,detrator,6.267542046201628,3.0017143452315387,0
1229,65,Sudeste,60,51229,761.74000000000001,3,75.540000000000006,3,11,1,47.380000000000003,2,3,9,2.1000000000000001,0,6,0,detrator,6.6369172130552476,4.3378134799975561,0
1230,62,Centro-Oeste,117,51230,1360.73,1,7.8899999999999997,11,10,1,27.890000000000001,3,1,8,6.2000000000000002,0,2,2.8999999999999999,detrator,7.2165112291722684,2.1849270495258133,0
1231,58,Centro-Oeste,33,51231,125.78,6,42.939999999999998,11,7,1,43.770000000000003,1,1,6,4.7000000000000002,0,4,3,detrator,4.84245330085602,3.7828250669564643,0
1232,54,Sul,103,51232,238.91999999999999,4,28.670000000000002,6,9,3,40.979999999999997,3,1,11,2.5,0,3,0,detrator,5.4803055344407534,3.3901364343027307,0
1233,34,Sul,88,51233,657.32000000000005,2,8.9299999999999997,8,8,1,48.25,3,1,1,4.5,0,3,7.4000000000000004,detrator,6.4896911352974573,2.2955604780570811,0
1234,65,Norte,104,51234,235.09,3,0.25,3,10,2,40.490000000000002,2,0,8,4.7999999999999998,0,4,3.2000000000000002,detrator,5.4642130882601219,0.22314355131420976,0
1235,35,Centro-Oeste,84,51235,155.09999999999999,5,27.870000000000001,6,11,3,35.100000000000001,1,3,5,0,0,5,1.1000000000000001,detrator,5.0504968275213864,3.3628029936748436,0
1236,31,Sul,108,51236,544.72000000000003,4,13.02,3,12,4,40.149999999999999,3,1,0,5.2999999999999998,0,3,5.0999999999999996,detrator,6.3021060236946731,2.6404848816064441,0
1237,33,Sudeste,8,51237,400.55000000000001,6,57.850000000000001,7,14,1,28.469999999999999,3,0,1,9.0999999999999996,1,2,8.8000000000000007,promotor,5.9953320586344709,4.074991833706286,1
1238,41,Nordeste,46,51238,860.86000000000001,6,41.130000000000003,5,3,1,16.809999999999999,1,0,7,7.4000000000000004,0,2,4.0999999999999996,neutro,6.759092844480235,3.7407600759909254,0
1239,56,Sudeste,57,51239,573.50999999999999,4,5.2999999999999998,1,13,3,25.77,1,0,1,6.5999999999999996,0,2,6,detrator,6.3535175035777032,1.8405496333974869,0
1240,20,Nordeste,95,51240,528.58000000000004,5,64.359999999999999,8,12,1,45.030000000000001,1,0,4,6.5999999999999996,0,2,5.7999999999999998,detrator,6.2720842395592546,4.1799104505517475,0
1241,30,Sul,119,51241,453.92000000000002,6,7.2999999999999998,1,5,1,8.8200000000000003,3,2,1,5.5,0,4,5.5,detrator,6.120121579316244,2.1162555148025524,0
1242,56,Norte,59,51242,349.57999999999998,4,55.149999999999999,4,7,0,11.210000000000001,3,2,5,4.2000000000000002,0,3,5.2999999999999998,detrator,5.8595889257944007,4.0280266811844525,0
1243,38,Norte,12,51243,347.19,3,22.719999999999999,8,5,4,40.810000000000002,1,1,10,0.20000000000000001,0,3,0,detrator,5.852748307794748,3.1663185741295248,0
1244,36,Nordeste,49,51244,665.27999999999997,2,2.1000000000000001,3,11,3,28.25,1,1,3,2.6000000000000001,0,5,3.8999999999999999,detrator,6.501710002608907,1.1314021114911006,0
1245,33,Sul,63,51245,245.88,5,19.489999999999998,5,8,0,50.740000000000002,2,2,11,4.7000000000000002,0,3,0.80000000000000004,detrator,5.5089023886148505,3.0199369622508083,0
1246,45,Nordeste,118,51246,204.15000000000001,2,23.559999999999999,5,13,4,25.719999999999999,3,0,8,2.6000000000000001,0,3,0.80000000000000004,detrator,5.3237414188881953,3.2011191032789417,0
1247,22,Sudeste,47,51247,316.45999999999998,4,1.0700000000000001,5,5,1,40.609999999999999,3,2,1,2.7999999999999998,0,5,5.9000000000000004,detrator,5.7603518261440954,0.72754860727727777,0
1248,25,Norte,12,51248,231.77000000000001,6,12.91,2,7,3,55.789999999999999,3,1,10,4.7999999999999998,0,5,0.29999999999999999,detrator,5.4500508415739679,2.6326080059353516,0
1249,32,Sul,19,51249,810.50999999999999,3,22.57,9,9,1,50.399999999999999,3,2,3,3.8999999999999999,0,8,4.5,detrator,6.6988967097376237,3.1599747169480397,0
1250,26,Sudeste,104,51250,455.29000000000002,6,3.5,6,6,1,41.009999999999998,3,2,4,5.9000000000000004,0,4,2.6000000000000001,detrator,6.1231285722866797,1.5040773967762742,0
1251,35,Nordeste,50,51251,264.51999999999998,6,7.3700000000000001,6,13,3,40.890000000000001,3,1,2,5.7999999999999998,0,5,4.7999999999999998,detrator,5.5816901674117192,2.124653884501384,0
1252,37,Norte,22,51252,190.65000000000001,1,26.600000000000001,10,2,0,29.469999999999999,2,1,5,9.4000000000000004,1,3,5.5999999999999996,promotor,5.2556707918265637,3.3178157727231046,1
1253,53,Sul,32,51253,163.46000000000001,4,0.71999999999999997,8,12,3,47.890000000000001,3,2,10,5.2999999999999998,0,5,0,detrator,5.1026673795427495,0.5423242908253616,0
1254,62,Sudeste,29,51254,791.34000000000003,1,11.140000000000001,6,8,3,34.479999999999997,3,0,0,6.5,0,3,6.5999999999999996,detrator,6.6749905926238728,2.4965057856313524,0
1255,61,Nordeste,77,51255,548.27999999999997,4,6.9699999999999998,8,10,4,23.73,2,0,9,1.6000000000000001,0,5,0.10000000000000001,detrator,6.308608329709382,2.0756844928021239,0
1256,43,Norte,88,51256,903.67999999999995,5,0.12,11,9,3,30.170000000000002,2,3,7,1.5,0,7,0.20000000000000001,detrator,6.8075812900116111,0.11332868530700317,0
1257,19,Centro-Oeste,95,51257,58.630000000000003,2,2.52,3,2,1,35.299999999999997,2,2,1,6.5,0,3,5.7000000000000002,detrator,4.0881588031350145,1.2584609896100059,0
1258,55,Sudeste,93,51258,220.19999999999999,5,10.85,10,10,2,30.350000000000001,2,1,0,9.3000000000000007,1,3,6.7000000000000002,promotor,5.3990672696481798,2.4723278675811402,1
1259,23,Centro-Oeste,7,51259,129.37,3,15.75,10,13,1,27.370000000000001,3,2,9,5.5999999999999996,0,5,2.2999999999999998,detrator,4.8703765616746875,2.8183982582710754,0
1260,20,Norte,62,51260,589.07000000000005,3,66.269999999999996,6,5,1,39.729999999999997,1,3,4,5.7999999999999998,0,7,3.7000000000000002,detrator,6.3802411739299112,4.2087143720375142,0
1261,38,Norte,11,51261,114.59,2,1.45,11,12,0,38.630000000000003,2,0,4,6.7999999999999998,0,0,7.0999999999999996,detrator,4.7500494473061758,0.89608802455663561,0
1262,40,Norte,86,51262,172.68000000000001,1,39.479999999999997,2,10,1,29.510000000000002,1,2,6,5.0999999999999996,0,6,4.2999999999999998,detrator,5.1572145255700361,3.7008080249792101,0
1263,43,Sudeste,70,51263,370.23000000000002,5,7.6100000000000003,8,14,1,40.560000000000002,1,4,11,1.8999999999999999,0,6,0,detrator,5.9168218166118862,2.1529243184396396,0
1264,66,Norte,101,51264,124.16,4,63.859999999999999,5,14,3,28.93,1,2,2,1.8,0,5,4.2000000000000002,detrator,4.8295929188006816,4.1722311008791717,0
1265,39,Sul,73,51265,256.69,5,41.810000000000002,11,3,3,27.059999999999999,2,0,5,3.6000000000000001,0,3,3.2000000000000002,detrator,5.5517573120935966,3.7567717201568547,0
1266,37,Norte,48,51266,240.5,2,11.92,4,3,1,61.869999999999997,2,3,8,3.1000000000000001,0,8,0.59999999999999998,detrator,5.4868694730926277,2.5587764983544559,0
1267,62,Sul,49,51267,37.170000000000002,5,52.520000000000003,6,9,3,26.219999999999999,1,1,8,4.2999999999999998,0,3,0.40000000000000002,detrator,3.6420498667571386,3.9800554158199732,0
